"","event","host_city","host_country","year","round","participant_name","song","participant_country","running_order","total_points","rank_ordinal","rank","qualified","winner","participant_link","event_link"
"120","Rotterdam 2020","Rotterdam","Netherlands","2020","First Semi-Final","The Roop","On Fire","Lithuania",6,NA,NA,NA,FALSE,FALSE,"https://eurovision.tv/participant/the-roop","https://eurovision.tv/event/rotterdam-2020"
"121","Rotterdam 2020","Rotterdam","Netherlands","2020","First Semi-Final","Montaigne","Donu0027t Break Me","Australia",3,NA,NA,NA,FALSE,FALSE,"https://eurovision.tv/participant/montaigne","https://eurovision.tv/event/rotterdam-2020"
"122","Rotterdam 2020","Rotterdam","Netherlands","2020","First Semi-Final","Lesley Roy","Story Of My Life","Ireland",7,NA,NA,NA,FALSE,FALSE,"https://eurovision.tv/participant/lesley-roy","https://eurovision.tv/event/rotterdam-2020"
"123","Rotterdam 2020","Rotterdam","Netherlands","2020","First Semi-Final","Damir Kedu017eo","Divlji Vjetre","Croatia",11,NA,NA,NA,FALSE,FALSE,"https://eurovision.tv/participant/damir-kedzo","https://eurovision.tv/event/rotterdam-2020"
"124","Rotterdam 2020","Rotterdam","Netherlands","2020","First Semi-Final","The Mamas","Move","Sweden",1,NA,NA,NA,FALSE,FALSE,"https://eurovision.tv/participant/the-mamas","https://eurovision.tv/event/rotterdam-2020"
"125","Rotterdam 2020","Rotterdam","Netherlands","2020","First Semi-Final","VAL","Da Vidna","Belarus",2,NA,NA,NA,FALSE,FALSE,"https://eurovision.tv/participant/val","https://eurovision.tv/event/rotterdam-2020"
"126","Rotterdam 2020","Rotterdam","Netherlands","2020","First Semi-Final","Destiny","All Of My Love","Malta",10,NA,NA,NA,FALSE,FALSE,"https://eurovision.tv/participant/destiny-chukunyere","https://eurovision.tv/event/rotterdam-2020"
"127","Rotterdam 2020","Rotterdam","Netherlands","2020","First Semi-Final","ROXEN","Alcohol You","Romania",16,NA,NA,NA,FALSE,FALSE,"https://eurovision.tv/participant/roxen","https://eurovision.tv/event/rotterdam-2020"
"128","Tel Aviv 2019","Tel Aviv","Israel","2019","First Semi-Final","Kate Miller-Heidke","Zero Gravity","Australia",12,261,"1st",1,TRUE,FALSE,"https://eurovision.tv/participant/kate-miller-heidke","https://eurovision.tv/event/tel-aviv-2019"
"129","Tel Aviv 2019","Tel Aviv","Israel","2019","First Semi-Final","Lake Malawi","Friend of a Friend","Czech Republic",6,242,"2nd",2,TRUE,FALSE,"https://eurovision.tv/participant/lake-malawi","https://eurovision.tv/event/tel-aviv-2019"
"130","Tel Aviv 2019","Tel Aviv","Israel","2019","First Semi-Final","Tulia","Fire of Love (Pali siu0119)","Poland",4,120,"11th",11,FALSE,FALSE,"https://eurovision.tv/participant/tulia","https://eurovision.tv/event/tel-aviv-2019"
"131","Tel Aviv 2019","Tel Aviv","Israel","2019","First Semi-Final","Joci Pu00e1pai","Az u00e9n apu00e1m","Hungary",7,97,"12th",12,FALSE,FALSE,"https://eurovision.tv/participant/joci-papai-2019","https://eurovision.tv/event/tel-aviv-2019"
"132","Tel Aviv 2019","Tel Aviv","Israel","2019","First Semi-Final","Eliot","Wake Up","Belgium",10,70,"13th",13,FALSE,FALSE,"https://eurovision.tv/participant/eliot","https://eurovision.tv/event/tel-aviv-2019"
"133","Tel Aviv 2019","Tel Aviv","Israel","2019","First Semi-Final","Oto Nemsadze","Keep on Going","Georgia",11,62,"14th",14,FALSE,FALSE,"https://eurovision.tv/participant/oto-nemsadze","https://eurovision.tv/event/tel-aviv-2019"
"134","Tel Aviv 2019","Tel Aviv","Israel","2019","First Semi-Final","Conan Osiris","Telemu00f3veis","Portugal",15,51,"15th",15,FALSE,FALSE,"https://eurovision.tv/participant/conan-osiris","https://eurovision.tv/event/tel-aviv-2019"
"135","Tel Aviv 2019","Tel Aviv","Israel","2019","First Semi-Final","D mol","Heaven","Montenegro",2,46,"16th",16,FALSE,FALSE,"https://eurovision.tv/participant/d-moll","https://eurovision.tv/event/tel-aviv-2019"
"136","Tel Aviv 2019","Tel Aviv","Israel","2019","First Semi-Final","Darude feat. Sebastian Rejman","Look Away","Finland",3,23,"17th",17,FALSE,FALSE,"https://eurovision.tv/participant/darude","https://eurovision.tv/event/tel-aviv-2019"
"137","Tel Aviv 2019","Tel Aviv","Israel","2019","First Semi-Final","Hatari","Hatriu00f0 mun sigra","Iceland",13,221,"3rd",3,TRUE,FALSE,"https://eurovision.tv/participant/hatari","https://eurovision.tv/event/tel-aviv-2019"
"138","Tel Aviv 2019","Tel Aviv","Israel","2019","First Semi-Final","Victor Crone","Storm","Estonia",14,198,"4th",4,TRUE,FALSE,"https://eurovision.tv/participant/victor-crone","https://eurovision.tv/event/tel-aviv-2019"
"139","Tel Aviv 2019","Tel Aviv","Israel","2019","First Semi-Final","Katerine Duska","Better Love","Greece",16,185,"5th",5,TRUE,FALSE,"https://eurovision.tv/participant/katerine-duska","https://eurovision.tv/event/tel-aviv-2019"
"140","Tel Aviv 2019","Tel Aviv","Israel","2019","First Semi-Final","Zala Kralj u0026 Gau0161per u0160antl","Sebi","Slovenia",5,167,"6th",6,TRUE,FALSE,"https://eurovision.tv/participant/zala-kralj-gasper-santl","https://eurovision.tv/event/tel-aviv-2019"
"141","Tel Aviv 2019","Tel Aviv","Israel","2019","First Semi-Final","Nevena Bou017eoviu0107","Kruna","Serbia",9,156,"7th",7,TRUE,FALSE,"https://eurovision.tv/participant/nevena-bozovic","https://eurovision.tv/event/tel-aviv-2019"
"142","Tel Aviv 2019","Tel Aviv","Israel","2019","First Semi-Final","Serhat","Say Na Na Na","San Marino",17,150,"8th",8,TRUE,FALSE,"https://eurovision.tv/participant/serhat-2019","https://eurovision.tv/event/tel-aviv-2019"
"143","Tel Aviv 2019","Tel Aviv","Israel","2019","First Semi-Final","Tamta","Replay","Cyprus",1,149,"9th",9,TRUE,FALSE,"https://eurovision.tv/participant/tamta","https://eurovision.tv/event/tel-aviv-2019"
"144","Tel Aviv 2019","Tel Aviv","Israel","2019","First Semi-Final","ZENA","Like It","Belarus",8,122,"10th",10,TRUE,FALSE,"https://eurovision.tv/participant/zena","https://eurovision.tv/event/tel-aviv-2019"
"145","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","Eye Cue","Lost And Found","North Macedonia",11,24,"18th",18,FALSE,FALSE,"https://eurovision.tv/participant/eye-cue","https://eurovision.tv/event/lisbon-2018"
"146","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","Yianna Terzi","Oniro Mou","Greece",14,81,"14th",14,FALSE,FALSE,"https://eurovision.tv/participant/yianna-terzi","https://eurovision.tv/event/lisbon-2018"
"147","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","Aisel","X My Heart","Azerbaijan",1,94,"11th",11,FALSE,FALSE,"https://eurovision.tv/participant/aisel","https://eurovision.tv/event/lisbon-2018"
"148","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","Ari u00d3lafsson","Our Choice","Iceland",2,15,"19th",19,FALSE,FALSE,"https://eurovision.tv/participant/ari-olafsson","https://eurovision.tv/event/lisbon-2018"
"149","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","Franka","Crazy","Croatia",12,63,"17th",17,FALSE,FALSE,"https://eurovision.tv/participant/franka-batelic","https://eurovision.tv/event/lisbon-2018"
"150","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","Elina Nechayeva","La Forza","Estonia",9,201,"5th",5,TRUE,FALSE,"https://eurovision.tv/participant/elina-nechayeva","https://eurovision.tv/event/lisbon-2018"
"151","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","Netta","TOY","Israel",7,283,"1st",1,TRUE,FALSE,"https://eurovision.tv/participant/netta-barzilai","https://eurovision.tv/event/lisbon-2018"
"152","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","Sennek","A Matter Of Time","Belgium",4,91,"12th",12,FALSE,FALSE,"https://eurovision.tv/participant/sennek","https://eurovision.tv/event/lisbon-2018"
"153","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","Sevak Khanagyan","Qami","Armenia",16,79,"15th",15,FALSE,FALSE,"https://eurovision.tv/participant/sevak-khanagyan","https://eurovision.tv/event/lisbon-2018"
"154","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","ALEKSEEV","FOREVER","Belarus",8,65,"16th",16,FALSE,FALSE,"https://eurovision.tv/participant/alekseev","https://eurovision.tv/event/lisbon-2018"
"155","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","ZiBBZ","Stones","Switzerland",17,86,"13th",13,FALSE,FALSE,"https://eurovision.tv/participant/zibbz","https://eurovision.tv/event/lisbon-2018"
"156","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","Mikolas Josef","Lie To Me","Czech Republic",5,232,"3rd",3,TRUE,FALSE,"https://eurovision.tv/participant/mikolas-josef","https://eurovision.tv/event/lisbon-2018"
"157","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","Eleni Foureira","Fuego","Cyprus",19,262,"2nd",2,TRUE,FALSE,"https://eurovision.tv/participant/eleni-foureira","https://eurovision.tv/event/lisbon-2018"
"158","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","Ryan Ou0027Shaughnessy","Together","Ireland",18,179,"6th",6,TRUE,FALSE,"https://eurovision.tv/participant/ryan-o-shaughnessy","https://eurovision.tv/event/lisbon-2018"
"159","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","Eugent Bushpepa","Mall","Albania",3,162,"8th",8,TRUE,FALSE,"https://eurovision.tv/participant/eugent-bushpepa","https://eurovision.tv/event/lisbon-2018"
"160","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","Ieva Zasimauskaitu0117","When Weu0027re Old","Lithuania",6,119,"9th",9,TRUE,FALSE,"https://eurovision.tv/participant/Ieva-zasimauskaite","https://eurovision.tv/event/lisbon-2018"
"161","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","Cesu00e1r Sampson","Nobody But You","Austria",13,231,"4th",4,TRUE,FALSE,"https://eurovision.tv/participant/cesar-sampson","https://eurovision.tv/event/lisbon-2018"
"162","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","EQUINOX","Bones","Bulgaria",10,177,"7th",7,TRUE,FALSE,"https://eurovision.tv/participant/Equinox","https://eurovision.tv/event/lisbon-2018"
"163","Lisbon 2018","Lisbon","Portugal","2018","First Semi-Final","Saara Aalto","Monsters","Finland",15,108,"10th",10,TRUE,FALSE,"https://eurovision.tv/participant/saara-aalto","https://eurovision.tv/event/lisbon-2018"
"164","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Svala","Paper","Iceland",13,60,"15th",15,FALSE,FALSE,"https://eurovision.tv/participant/svala","https://eurovision.tv/event/kyiv-2017"
"165","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Triana Park","Line","Latvia",18,21,"18th",18,FALSE,FALSE,"https://eurovision.tv/participant/triana-park","https://eurovision.tv/event/kyiv-2017"
"166","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Martina Bu00e1rta","My Turn","Czech Republic",14,83,"13th",13,FALSE,FALSE,"https://eurovision.tv/participant/martina-barta","https://eurovision.tv/event/kyiv-2017"
"167","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Omar Naber","On My Way","Slovenia",17,36,"17th",17,FALSE,FALSE,"https://eurovision.tv/participant/omar-naber-1","https://eurovision.tv/event/kyiv-2017"
"168","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Lindita","World","Albania",4,76,"14th",14,FALSE,FALSE,"https://eurovision.tv/participant/lindita","https://eurovision.tv/event/kyiv-2017"
"169","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Tamara Gachechiladze","Keep The Faith","Georgia",2,99,"11th",11,FALSE,FALSE,"https://eurovision.tv/participant/tamara-gachechiladze","https://eurovision.tv/event/kyiv-2017"
"170","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Norma John","Blackbird","Finland",7,92,"12th",12,FALSE,FALSE,"https://eurovision.tv/participant/norma-john","https://eurovision.tv/event/kyiv-2017"
"171","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Slavko Kaleziu0107","Space","Montenegro",6,56,"16th",16,FALSE,FALSE,"https://eurovision.tv/participant/slavko-kalezic","https://eurovision.tv/event/kyiv-2017"
"172","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Kasia Mou015b","Flashlight","Poland",11,119,"9th",9,TRUE,FALSE,"https://eurovision.tv/participant/kasia-mos","https://eurovision.tv/event/kyiv-2017"
"173","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Demy","This is Love","Greece",10,115,"10th",10,TRUE,FALSE,"https://eurovision.tv/participant/demy","https://eurovision.tv/event/kyiv-2017"
"174","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Sunstroke Project","Hey Mamma","Moldova",12,291,"2nd",2,TRUE,FALSE,"https://eurovision.tv/participant/sunstroke-project","https://eurovision.tv/event/kyiv-2017"
"175","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Artsvik","Fly With Me","Armenia",16,152,"7th",7,TRUE,FALSE,"https://eurovision.tv/participant/artsvik","https://eurovision.tv/event/kyiv-2017"
"176","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Robin Bengtsson","I Canu0027t Go On","Sweden",1,227,"3rd",3,TRUE,FALSE,"https://eurovision.tv/participant/robin-bengtsson","https://eurovision.tv/event/kyiv-2017"
"177","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Blanche","City Lights","Belgium",5,165,"4th",4,TRUE,FALSE,"https://eurovision.tv/participant/blanche","https://eurovision.tv/event/kyiv-2017"
"178","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Isaiah","Donu0027t Come Easy","Australia",3,160,"6th",6,TRUE,FALSE,"https://eurovision.tv/participant/isaiah","https://eurovision.tv/event/kyiv-2017"
"179","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Dihaj","Skeletons","Azerbaijan",8,150,"8th",8,TRUE,FALSE,"https://eurovision.tv/participant/dihaj","https://eurovision.tv/event/kyiv-2017"
"180","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Hovig","Gravity","Cyprus",15,164,"5th",5,TRUE,FALSE,"https://eurovision.tv/participant/hovig","https://eurovision.tv/event/kyiv-2017"
"181","Kyiv 2017","Kyiv","Ukraine","2017","First Semi-Final","Salvador Sobral","Amar Pelos Dois","Portugal",9,370,"1st",1,TRUE,FALSE,"https://eurovision.tv/participant/salvador-sobral","https://eurovision.tv/event/kyiv-2017"
"182","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","Serhat","I Didnu0027t Know","San Marino",8,68,"12th",12,FALSE,FALSE,"https://eurovision.tv/participant/serhat","https://eurovision.tv/event/stockholm-2016"
"183","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","Greta Salu00f3me","Hear Them Calling","Iceland",16,51,"14th",14,FALSE,FALSE,"https://eurovision.tv/participant/greta-salome","https://eurovision.tv/event/stockholm-2016"
"184","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","Highway","The Real Thing","Montenegro",15,60,"13th",13,FALSE,FALSE,"https://eurovision.tv/participant/highway","https://eurovision.tv/event/stockholm-2016"
"185","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","Argo","Utopian Land","Greece",2,44,"16th",16,FALSE,FALSE,"https://eurovision.tv/participant/argo","https://eurovision.tv/event/stockholm-2016"
"186","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","Ju00fcri Pootsmann","Play","Estonia",13,24,"18th",18,FALSE,FALSE,"https://eurovision.tv/participant/jueri-pootsmann","https://eurovision.tv/event/stockholm-2016"
"187","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","Dalal u0026 Deen feat. Ana Rucner and Jala","Ljubav Je","Bosnia u0026 Herzegovina",17,104,"11th",11,FALSE,FALSE,"https://eurovision.tv/participant/dalal-deen-feat-ana-rucner-and-jala","https://eurovision.tv/event/stockholm-2016"
"188","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","Lidia Isac","Falling Stars","Moldova",3,33,"17th",17,FALSE,FALSE,"https://eurovision.tv/participant/lidia-isac","https://eurovision.tv/event/stockholm-2016"
"189","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","Sandhja","Sing It Away","Finland",1,51,"15th",15,FALSE,FALSE,"https://eurovision.tv/participant/sandhja","https://eurovision.tv/event/stockholm-2016"
"190","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","ZOu00cb","Loin du0027ici","Austria",12,170,"7th",7,TRUE,TRUE,"https://eurovision.tv/participant/zoe","https://eurovision.tv/event/stockholm-2016"
"191","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","Douwe Bob","Slow Down","Netherlands",6,197,"5th",5,TRUE,TRUE,"https://eurovision.tv/participant/douwe-bob","https://eurovision.tv/event/stockholm-2016"
"192","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","Sergey Lazarev","You Are The Only One","Russia",9,342,"1st",1,TRUE,TRUE,"https://eurovision.tv/participant/sergey-lazarev","https://eurovision.tv/event/stockholm-2016"
"193","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","Freddie","Pioneer","Hungary",4,197,"4th",4,TRUE,TRUE,"https://eurovision.tv/participant/freddie","https://eurovision.tv/event/stockholm-2016"
"194","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","Gabriela Gunu010du00edkovu00e1","I Stand","Czech Republic",10,161,"9th",9,TRUE,TRUE,"https://eurovision.tv/participant/gabriela-guncikova","https://eurovision.tv/event/stockholm-2016"
"195","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","Iveta Mukuchyan","LoveWave","Armenia",7,243,"2nd",2,TRUE,TRUE,"https://eurovision.tv/participant/iveta-mukuchyan","https://eurovision.tv/event/stockholm-2016"
"196","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","Ira Losco","Walk On Water","Malta",18,209,"3rd",3,TRUE,TRUE,"https://eurovision.tv/participant/ira-losco-1","https://eurovision.tv/event/stockholm-2016"
"197","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","Minus One","Alter Ego","Cyprus",11,164,"8th",8,TRUE,TRUE,"https://eurovision.tv/participant/minus-one","https://eurovision.tv/event/stockholm-2016"
"198","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","Nina Kraljiu0107","Lighthouse","Croatia",5,133,"10th",10,TRUE,TRUE,"https://eurovision.tv/participant/nina-kraljic","https://eurovision.tv/event/stockholm-2016"
"199","Stockholm 2016","Stockholm","Sweden","2016","First Semi-Final","Samra","Miracle","Azerbaijan",14,185,"6th",6,TRUE,TRUE,"https://eurovision.tv/participant/samra","https://eurovision.tv/event/stockholm-2016"
"200","Vienna 2015","Vienna","Austria","2015","First Semi-Final","Pertti Kurikan Nimipu00e4ivu00e4t","Aina Mun Pitu00e4u00e4","Finland",5,13,"16th",16,FALSE,FALSE,"https://eurovision.tv/participant/pertti-kurikan-nimipaeivaet","https://eurovision.tv/event/vienna-2015"
"201","Vienna 2015","Vienna","Austria","2015","First Semi-Final","Eduard Romanyuta","I Want Your Love","Moldova",1,41,"11th",11,FALSE,FALSE,"https://eurovision.tv/participant/eduard-romanyuta","https://eurovision.tv/event/vienna-2015"
"202","Vienna 2015","Vienna","Austria","2015","First Semi-Final","Trijntje Oosterhuis","Walk Along","Netherlands",4,33,"14th",14,FALSE,FALSE,"https://eurovision.tv/participant/trijntje-oosterhuis","https://eurovision.tv/event/vienna-2015"
